"EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","Avg_Daily_Hours","Avg_Weekly_Hours","Days_off"
136,34,"No","Non-Travel","Research & Development",28,3,"Medical",1,"Male",1,"Laboratory Technician","Married",56770,9,"Y",20,8,1,6,3,3,1,2,3,3,3,3,4,6.859545,30.8166122,15
137,31,"No","Travel_Rarely","Research & Development",10,4,"Life Sciences",1,"Male",3,"Sales Executive","Married",21870,1,"Y",15,8,1,13,2,13,3,12,2,1,1,2,3,6.13191,27.40704248,17
138,43,"No","Travel_Frequently","Sales",14,3,"Life Sciences",1,"Female",1,"Manufacturing Director","Married",37480,7,"Y",14,8,2,NA,3,3,1,2,4,4,3,2,3,7.674805,33.44437364,22
139,43,"No","Travel_Rarely","Sales",27,4,"Life Sciences",1,"Male",2,"Sales Representative","Divorced",39770,4,"Y",18,8,1,8,3,5,0,2,3,3,3,3,3,8.878969,40.5697549,11
140,25,"No","Travel_Rarely","Human Resources",7,2,"Human Resources",1,"Male",1,"Manufacturing Director","Single",86330,1,"Y",19,8,1,5,2,5,1,3,2,4,3,4,3,10.895845,48.49895425,17
141,37,"No","Non-Travel","Research & Development",1,3,"Medical",1,"Male",3,"Laboratory Technician","Married",20080,3,"Y",22,8,0,15,5,13,10,7,2,3,3,2,4,10.692002,48.00872004,16
142,31,"No","Travel_Rarely","Research & Development",24,1,"Medical",1,"Male",3,"Laboratory Technician","Married",44400,1,"Y",13,8,1,4,2,4,3,2,4,1,3,3,3,7.060316,31.55660131,17
143,39,"No","Travel_Frequently","Research & Development",26,4,"Technical Degree",1,"Female",1,"Sales Executive","Divorced",30670,1,"Y",20,8,1,21,5,21,1,6,2,3,3,1,4,9.009179,42.41424837,4
144,56,"No","Travel_Frequently","Research & Development",20,4,"Life Sciences",1,"Female",3,"Sales Executive","Married",53210,9,"Y",14,8,0,36,1,7,7,7,3,1,2,3,3,7.420447,34.18286492,10
145,30,"No","Travel_Rarely","Sales",5,4,"Medical",1,"Female",2,"Manufacturing Director","Single",54100,0,"Y",17,8,1,6,2,5,4,4,2,3,3,3,3,7.585974,35.69721133,4
146,41,"No","Travel_Rarely","Research & Development",7,3,"Technical Degree",1,"Female",3,"Research Scientist","Married",27820,1,"Y",14,8,0,10,2,10,0,7,2,1,3,2,3,6.624137,30.666939,8
147,28,"No","Travel_Rarely","Research & Development",7,3,"Medical",1,"Male",3,"Healthcare Representative","Divorced",119570,1,"Y",13,8,0,10,2,10,1,8,3,1,3,2,3,6.192765,28.0625817,13
148,25,"Yes","Travel_Rarely","Research & Development",5,2,"Life Sciences",1,"Female",3,"Laboratory Technician","Married",26600,5,"Y",13,8,0,6,3,2,0,2,1,1,3,3,3,6.472303,29.33122549,13
149,52,"No","Travel_Rarely","Research & Development",26,2,"Life Sciences",1,"Female",2,"Sales Representative","Married",33750,2,"Y",21,8,0,28,2,5,0,4,4,3,3,2,4,8.195051,38.23404139,6
150,45,"No","Travel_Rarely","Research & Development",2,3,"Medical",1,"Female",1,"Sales Executive","Married",50980,3,"Y",14,8,1,8,4,2,0,2,1,4,2,3,3,6.787696,30.86014706,12
151,52,"No","Travel_Rarely","Research & Development",12,3,"Medical",1,"Male",2,"Research Scientist","Married",48780,2,"Y",11,8,1,31,3,5,1,4,4,4,1,3,3,7.302139,32.93088235,14
152,42,"No","Travel_Frequently","Sales",10,3,"Marketing",1,"Female",2,"Healthcare Representative","Divorced",28370,2,"Y",13,8,1,19,0,5,0,2,1,3,3,2,3,6.822407,30.49836601,16
153,30,"No","Travel_Rarely","Sales",25,3,"Marketing",1,"Male",1,"Sales Executive","Single",24060,2,"Y",20,8,1,11,5,5,0,2,3,4,3,3,4,7.322459,32.4421024,19
154,60,"No","Travel_Rarely","Research & Development",10,3,"Life Sciences",1,"Female",1,"Manufacturing Director","Married",22690,5,"Y",18,8,1,33,4,29,11,10,1,1,1,3,3,6.164362,27.42463508,17
155,46,"No","Travel_Rarely","Sales",19,4,"Marketing",1,"Female",1,"Sales Executive","Divorced",41080,2,"Y",14,8,0,19,5,10,0,8,3,3,2,2,3,7.610285,34.6179902,12
156,42,"No","Travel_Frequently","Research & Development",18,4,"Technical Degree",1,"Male",4,"Sales Executive","Married",132060,0,"Y",13,8,2,7,2,6,0,4,4,4,4,3,3,6.595135,30.13805011,11
157,24,"Yes","Travel_Rarely","Research & Development",27,2,"Medical",1,"Male",1,"Research Scientist","Single",104220,1,"Y",17,8,1,6,0,5,1,4,1,2,3,2,3,10.648925,48.23804466,13
158,34,"Yes","Travel_Frequently","Research & Development",5,3,"Medical",1,"Male",2,"Research Scientist","Divorced",137440,0,"Y",20,8,1,3,3,2,1,0,4,3,2,3,4,6.204427,27.13912854,22
159,38,"No","Travel_Frequently","Sales",3,3,"Marketing",1,"Female",2,"Sales Executive","Married",49070,1,"Y",11,8,1,1,3,1,0,0,4,4,3,3,3,8.591902,39.09940632,12
160,40,"No","Travel_Rarely","Sales",26,4,"Marketing",1,"Female",1,"Sales Executive","Married",34820,0,"Y",18,8,1,21,2,20,1,12,3,3,3,2,3,6.001354,26.58729303,19
161,26,"No","Travel_Rarely","Research & Development",3,2,"Medical",1,"Female",4,"Healthcare Representative","Divorced",24360,1,"Y",24,8,0,3,2,3,0,2,1,4,1,4,4,6.281751,27.29502723,22
162,30,"No","Non-Travel","Research & Development",15,3,"Medical",1,"Female",2,"Sales Executive","Married",23800,4,"Y",18,8,3,9,2,5,1,4,3,4,1,2,3,7.90557,35.64384532,15
163,29,"No","Travel_Rarely","Research & Development",8,3,"Medical",1,"Female",3,"Manufacturing Director","Married",194310,1,"Y",11,8,0,10,3,10,0,7,2,3,3,3,3,7.175699,33.35141612,7
164,29,"Yes","Travel_Rarely","Research & Development",19,4,"Life Sciences",1,"Male",3,"Research Scientist","Married",17900,5,"Y",16,8,1,6,4,2,1,1,3,2,4,2,3,6.651255,30.25413943,12
165,19,"Yes","Travel_Rarely","Research & Development",4,3,"Medical",1,"Male",1,"Sales Executive","Single",76440,1,"Y",15,8,2,1,2,1,0,0,1,4,4,3,3,7.906068,35.51064815,15
166,30,"No","Non-Travel","Research & Development",2,4,"Life Sciences",1,"Female",3,"Research Scientist","Married",51310,0,"Y",15,8,1,10,2,9,7,8,3,1,3,3,3,6.718816,30.81733115,10
167,57,"No","Travel_Rarely","Research & Development",2,2,"Life Sciences",1,"Male",4,"Research Scientist","Divorced",63060,3,"Y",12,8,1,32,3,1,0,0,1,4,2,3,3,6.290588,27.88723856,18
168,50,"No","Travel_Rarely","Sales",10,4,"Life Sciences",1,"Female",3,"Manager","Married",47870,0,"Y",12,8,0,28,3,27,15,7,2,3,3,3,3,7.178115,33.50764706,6
169,30,"No","Non-Travel","Sales",10,2,"Life Sciences",1,"Male",3,"Laboratory Technician","Single",188800,0,"Y",22,8,1,12,3,11,6,7,3,4,2,3,4,6.286432,28.93849129,9
170,60,"No","Travel_Frequently","Research & Development",16,3,"Life Sciences",1,"Female",4,"Laboratory Technician","Married",23390,4,"Y",20,8,0,22,4,18,13,11,3,1,4,3,4,7.217979,31.988061,18
171,47,"No","Travel_Rarely","Research & Development",1,3,"Technical Degree",1,"Male",5,"Manufacturing Director","Divorced",135700,5,"Y",16,8,2,20,2,5,0,4,1,4,3,2,3,7.809089,34.59772331,19
172,46,"No","Travel_Rarely","Sales",4,1,"Technical Degree",1,"Male",1,"Laboratory Technician","Married",67120,6,"Y",21,8,1,26,3,3,0,1,1,3,1,2,4,6.805153,31.65608932,7
173,35,"No","Travel_Rarely","Research & Development",15,2,"Medical",1,"Female",2,"Laboratory Technician","Single",54060,0,"Y",12,8,1,6,2,5,4,3,4,3,3,3,3,6.484046,29.11497277,15
174,54,"No","Travel_Rarely","Research & Development",2,4,"Medical",1,"Male",2,"Human Resources","Single",89380,7,"Y",11,8,3,19,2,1,0,0,3,3,3,3,3,7.651215,35.41189542,8
175,34,"No","Travel_Rarely","Sales",8,2,"Life Sciences",1,"Male",1,"Laboratory Technician","Divorced",24390,3,"Y",11,8,2,14,2,7,5,7,4,3,3,4,3,7.585963,34.04618192,15
176,46,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",1,"Healthcare Representative","Married",88370,2,"Y",18,8,0,15,3,3,1,2,3,4,3,2,3,9.179541,41.21478214,15
177,31,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Male",2,"Research Director","Divorced",53430,1,"Y",14,8,1,13,3,13,0,8,3,2,4,3,3,6.378153,29.01999455,13
178,33,"Yes","Travel_Rarely","Research & Development",10,3,"Life Sciences",1,"Female",4,"Research Director","Married",67280,7,"Y",22,8,0,15,2,7,7,7,2,3,4,2,4,8.477647,38.40095861,15
179,33,"Yes","Travel_Rarely","Sales",5,4,"Marketing",1,"Male",2,"Research Director","Divorced",66520,7,"Y",25,8,0,8,5,4,1,3,1,4,3,3,4,6.965122,32.65519063,5
180,30,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",1,"Sales Executive","Single",48500,0,"Y",12,8,1,4,4,3,1,2,4,2,3,3,3,6.474621,29.96511438,8
181,35,"No","Travel_Rarely","Research & Development",12,2,"Medical",1,"Female",2,"Sales Representative","Married",28090,4,"Y",23,8,1,10,2,8,0,0,4,3,3,1,4,8.876004,41.24453704,7
182,31,"Yes","Travel_Frequently","Research & Development",22,2,"Medical",1,"Female",2,"Sales Executive","Married",56890,3,"Y",15,8,2,12,2,1,0,0,1,3,3,2,3,6.588342,28.94094227,21
183,34,"Yes","Travel_Frequently","Sales",17,1,"Marketing",1,"Male",1,"Research Director","Divorced",20010,9,"Y",22,8,1,11,5,3,0,2,2,1,3,4,4,10.995573,50.02443355,12
184,42,"No","Travel_Frequently","Research & Development",2,4,"Medical",1,"Female",1,"Research Scientist","Married",29770,4,"Y",15,8,3,8,3,2,2,0,2,3,3,2,3,7.810652,35.53807734,13
185,36,"No","Non-Travel","Research & Development",3,4,"Medical",1,"Male",1,"Research Scientist","Single",40250,1,"Y",11,8,0,10,3,10,9,7,2,4,2,3,3,7.229257,33.87034314,5
186,22,"Yes","Travel_Frequently","Research & Development",7,3,"Medical",1,"Female",2,"Laboratory Technician","Single",37850,5,"Y",13,8,2,4,2,2,1,2,3,3,3,3,3,6.41939,28.82633987,15
187,48,"No","Travel_Rarely","Research & Development",6,3,"Medical",1,"Male",1,"Laboratory Technician","Married",108540,2,"Y",14,8,1,14,6,9,6,7,2,4,3,3,3,6.779624,30.03698802,18
188,55,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Female",1,"Sales Executive","Single",120310,3,"Y",11,8,0,37,5,10,7,7,1,2,3,3,3,7.39081,33.32909586,15
189,41,"No","Non-Travel","Research & Development",3,2,"Life Sciences",1,"Female",2,"Research Scientist","Single",99360,7,"Y",17,8,1,16,2,14,1,10,4,4,3,2,3,6.19205,27.32059913,19
190,35,"No","Travel_Rarely","Research & Development",22,3,"Medical",1,"Female",1,"Sales Representative","Married",29660,9,"Y",18,8,0,15,2,11,6,9,2,3,3,2,3,6.01466,27.0157244,16
191,40,"No","Travel_Rarely","Research & Development",15,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Single",25710,7,"Y",14,8,0,22,1,20,5,13,2,3,3,3,3,7.301029,34.22407952,5
192,39,"No","Travel_Frequently","Research & Development",12,1,"Medical",1,"Male",1,"Research Scientist","Married",99910,1,"Y",16,8,1,8,3,8,0,7,3,3,3,3,3,7.061997,32.83089869,7
193,31,"No","Travel_Rarely","Research & Development",1,4,"Life Sciences",1,"Male",3,"Research Director","Single",61420,4,"Y",13,8,2,10,2,6,0,5,2,4,4,2,3,8.724736,40.89432462,7
194,42,"No","Travel_Rarely","Research & Development",5,3,"Medical",1,"Male",3,"Sales Executive","Married",53900,1,"Y",14,8,0,10,3,10,5,8,4,1,2,3,3,10.807605,48.95141612,13
195,45,"No","Travel_Rarely","Research & Development",2,1,"Medical",1,"Female",4,"Sales Executive","Married",44040,0,"Y",23,8,0,9,2,8,3,7,4,2,4,3,4,7.410289,32.11533769,23
196,26,"Yes","Travel_Frequently","Research & Development",2,1,"Life Sciences",1,"Female",2,"Laboratory Technician","Divorced",59930,0,"Y",12,8,0,8,3,7,1,0,NA,3,2,3,3,9.190492,43.07472767,5
197,29,"No","Travel_Rarely","Research & Development",5,3,"Medical",1,"Male",1,"Research Scientist","Divorced",51300,4,"Y",11,8,0,8,3,3,1,2,4,4,4,2,3,7.39301,32.31168845,21
198,33,"No","Travel_Rarely","Research & Development",16,3,"Medical",1,"Female",1,"Laboratory Technician","Divorced",20900,4,"Y",16,8,0,10,2,6,0,5,1,3,3,3,3,7.402588,34.2328159,8
199,31,"No","Travel_Rarely","Research & Development",2,4,"Life Sciences",1,"Female",1,"Sales Executive","Divorced",29090,9,"Y",14,8,2,10,2,5,0,1,3,4,2,3,3,6.711708,30.12209695,15
200,18,"Yes","Travel_Frequently","Research & Development",2,3,"Technical Degree",1,"Male",1,"Sales Executive","Single",34680,1,"Y",18,8,2,0,4,0,0,0,2,2,3,4,3,9.230232,42.71698802,8
201,40,"No","Non-Travel","Research & Development",1,4,"Technical Degree",1,"Female",2,"Laboratory Technician","Divorced",30680,3,"Y",19,8,0,20,3,1,0,1,3,1,3,2,3,6.88086,31.54630174,10
202,41,"No","Non-Travel","Research & Development",23,3,"Life Sciences",1,"Male",2,"Manufacturing Director","Single",26700,2,"Y",15,8,2,10,2,8,0,7,1,3,3,2,3,9.292572,41.01108388,19
203,26,"No","Travel_Rarely","Research & Development",9,4,"Medical",1,"Male",3,"Healthcare Representative","Divorced",26930,5,"Y",17,8,3,8,3,0,0,0,1,3,3,2,3,6.016149,26.43895969,20
204,35,"No","Travel_Rarely","Research & Development",16,4,"Medical",1,"Male",2,"Human Resources","Single",95260,1,"Y",15,8,0,5,2,5,0,3,1,3,3,2,3,6.326,27.65353486,21
205,34,"No","Travel_Rarely","Research & Development",26,3,"Medical",1,"Male",1,"Laboratory Technician","Single",52370,1,"Y",19,8,1,10,3,10,5,7,4,4,3,2,3,6.406122,29.11928105,12
206,26,"Yes","Travel_Rarely","Sales",1,3,"Marketing",1,"Female",2,"Manufacturing Director","Single",24260,1,"Y",22,8,0,1,3,1,0,0,3,4,1,1,4,8.751426,39.28764161,16
207,37,"No","Travel_Rarely","Research & Development",8,1,"Life Sciences",1,"Male",1,"Sales Executive","Single",41930,4,"Y",16,8,1,12,5,6,1,2,2,4,4,3,3,7.389828,34.18574619,9
208,46,"No","Travel_Frequently","Research & Development",4,1,"Medical",1,"Male",5,"Human Resources","Married",29110,5,"Y",13,8,0,28,3,2,1,2,1,3,2,3,3,6.196189,27.19650327,21
209,41,"No","Travel_Rarely","Research & Development",24,1,"Life Sciences",1,"Male",1,"Research Director","Married",26610,7,"Y",14,8,1,22,2,18,11,8,2,1,3,3,3,7.70628,35.37127996,10
210,37,"No","Non-Travel","Research & Development",7,2,"Medical",1,"Male",1,"Sales Executive","Divorced",20280,1,"Y",16,8,1,9,3,9,7,7,1,2,3,3,3,7.506634,34.87083878,8
211,52,"No","Travel_Rarely","Sales",2,1,"Medical",1,"Male",1,"Laboratory Technician","Divorced",99800,NA,"Y",11,8,1,18,2,10,6,9,4,1,3,3,3,9.075688,42.52661765,5
212,32,"Yes","Non-Travel","Research & Development",7,2,"Life Sciences",1,"Female",2,"Research Director","Married",32980,8,"Y",22,8,0,6,4,4,1,2,4,3,3,2,4,5.993242,27.75316993,8
213,24,"No","Travel_Frequently","Sales",22,3,"Life Sciences",1,"Female",1,"Healthcare Representative","Married",29350,0,"Y",14,8,2,3,5,2,2,1,4,4,3,2,3,6.030856,28.02063181,7
214,38,"No","Travel_Rarely","Research & Development",5,3,"Life Sciences",1,"Female",1,"Research Scientist","Married",154270,3,"Y",16,8,1,18,2,1,0,0,3,3,3,3,3,6.020102,27.62065904,10
215,37,"No","Travel_Rarely","Research & Development",1,4,"Technical Degree",1,"Female",5,"Research Scientist","Married",39440,6,"Y",11,8,2,8,3,6,4,3,2,2,2,3,3,6.899095,31.37331699,12
216,49,"No","Travel_Rarely","Sales",21,1,"Life Sciences",1,"Male",1,"Sales Executive","Divorced",40110,1,"Y",18,8,2,31,2,31,0,9,4,3,3,1,3,10.781685,49.88607843,8
217,24,"No","Travel_Rarely","Sales",1,3,"Marketing",1,"Female",1,"Sales Executive","Married",34070,1,"Y",15,8,2,6,2,6,1,4,2,4,3,2,3,8.983127,39.81714597,18
218,26,"No","Travel_Rarely","Research & Development",19,4,"Technical Degree",1,"Female",4,"Sales Executive","Married",119940,1,"Y",14,8,1,6,6,5,1,4,1,2,4,3,3,7.383425,34.44025054,7
219,24,"No","Travel_Rarely","Sales",7,3,"Medical",1,"Female",1,"Laboratory Technician","Married",12320,1,"Y",12,8,0,1,4,1,0,0,4,2,3,1,3,6.823666,30.38109477,17
220,50,"No","Travel_Frequently","Sales",2,2,"Marketing",1,"Male",1,"Sales Executive","Married",29600,1,"Y",14,8,3,32,2,32,10,7,1,2,3,3,3,6.789117,31.82008715,5
221,25,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",1,"Research Scientist","Married",190940,1,"Y",16,8,0,7,3,7,0,6,2,3,3,2,3,7.409312,32.39254902,22
222,24,"Yes","Travel_Frequently","Research & Development",2,3,"Medical",1,"Male",2,"Research Scientist","Married",39190,1,"Y",21,8,0,6,3,6,1,2,1,3,3,3,4,10.825436,51.16608388,3
223,30,"Yes","Travel_Frequently","Research & Development",9,3,"Other",1,"Male",2,"Healthcare Representative","Married",68250,1,"Y",14,8,0,1,2,1,0,0,2,1,4,3,3,6.87765,30.73320806,16
224,34,"No","Travel_Rarely","Sales",6,2,"Life Sciences",1,"Male",4,"Research Director","Married",102480,1,"Y",12,8,1,6,4,6,1,3,2,4,3,3,3,8.906514,39.678061,18
225,31,"Yes","Travel_Rarely","Research & Development",9,1,"Medical",1,"Female",1,"Sales Representative","Divorced",189470,2,"Y",12,8,2,9,2,3,1,2,2,1,1,2,3,6.683452,30.68404139,10
226,35,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",5,"Sales Executive","Single",24960,4,"Y",17,8,3,9,3,3,0,2,1,4,3,3,3,7.924496,36.33812636,10
227,31,"No","Travel_Rarely","Sales",1,3,"Marketing",1,"Female",2,"Sales Executive","Divorced",64650,4,"Y",17,8,0,13,3,7,5,7,1,4,4,3,3,6.310503,28.32697168,15
228,27,"No","Travel_Rarely","Sales",22,4,"Medical",1,"Male",1,"Sales Representative","Divorced",22060,0,"Y",14,8,1,6,4,5,0,3,1,3,2,3,3,7.887927,36.18325708,10
229,37,"No","Travel_Rarely","Sales",9,4,"Marketing",1,"Female",2,"Laboratory Technician","Married",20860,4,"Y",14,8,0,17,3,3,1,0,4,3,2,3,3,8.88288,41.4437854,6
230,20,"No","Travel_Rarely","Research & Development",17,4,"Medical",1,"Female",1,"Sales Representative","Single",22930,1,"Y",13,8,2,1,3,1,0,0,4,2,4,1,3,7.0899,32.9537963,7
231,42,"No","Travel_Rarely","Research & Development",28,4,"Life Sciences",1,"Female",2,"Manufacturing Director","Married",26450,1,"Y",15,8,0,10,5,10,2,2,3,4,3,3,3,7.490816,33.77422658,14
232,43,"No","Travel_Rarely","Research & Development",10,5,"Technical Degree",1,"Female",2,"Sales Executive","Divorced",26830,4,"Y",11,8,0,21,3,1,0,0,2,4,2,3,3,8.685539,40.8641122,4
233,38,"No","Travel_Rarely","Human Resources",2,4,"Medical",1,"Male",1,"Human Resources","Single",20140,3,"Y",17,8,1,8,5,0,0,0,3,1,2,4,3,6.802448,31.60828976,7
234,43,"No","Travel_Frequently","Sales",4,3,"Medical",1,"Female",2,"Healthcare Representative","Divorced",34190,3,"Y",11,8,1,10,5,8,4,7,4,3,3,3,3,9.126422,42.60509804,6
235,48,"No","Travel_Rarely","Research & Development",8,1,"Medical",1,"Male",2,"Laboratory Technician","Married",53760,7,"Y",13,8,1,21,3,3,0,2,4,1,1,4,3,7.016587,32.06009804,12
236,44,"No","Travel_Rarely","Sales",29,4,"Marketing",1,"Male",2,"Sales Executive","Single",19510,4,"Y",22,8,3,10,4,2,0,2,1,3,4,4,4,6.704297,29.43992919,21
237,34,"No","Travel_Rarely","Research & Development",13,4,"Life Sciences",1,"Female",1,"Laboratory Technician","Divorced",23410,1,"Y",20,8,2,8,3,8,0,6,3,3,3,2,4,8.402039,37.54984205,16
238,27,"Yes","Travel_Rarely","Sales",27,3,"Life Sciences",1,"Male",2,"Research Scientist","Divorced",22930,0,"Y",18,8,0,5,0,4,0,2,3,1,3,3,3,6.483074,29.73153595,10
239,21,"No","Travel_Rarely","Sales",16,2,"Life Sciences",1,"Male",3,"Sales Executive","Single",87260,1,"Y",11,8,1,3,2,3,1,2,3,3,3,1,3,7.2331,31.90364379,19
240,44,"No","Travel_Rarely","Research & Development",2,2,"Life Sciences",1,"Male",1,"Laboratory Technician","Married",40110,4,"Y",14,8,1,26,2,2,0,1,4,4,4,3,3,8.690202,38.69663943,18
241,22,"No","Travel_Rarely","Research & Development",2,2,"Medical",1,"Female",2,"Laboratory Technician","Married",195450,0,"Y",14,8,0,3,3,2,2,2,1,3,3,2,3,6.037342,26.27301743,22
242,33,"No","Travel_Rarely","Sales",13,4,"Marketing",1,"Female",2,"Manufacturing Director","Divorced",45680,0,"Y",18,8,1,6,2,5,1,2,3,3,3,3,3,7.282165,32.96587691,14
243,32,"No","Travel_Rarely","Research & Development",1,1,"Life Sciences",1,"Female",1,"Healthcare Representative","Married",30220,1,"Y",16,8,1,6,3,6,0,5,1,4,2,3,3,9.377237,43.56608388,7
244,30,"No","Travel_Frequently","Research & Development",4,5,"Technical Degree",1,"Male",3,"Manager","Divorced",57720,1,"Y",17,8,0,1,3,1,0,0,3,3,3,3,3,7.30983,33.27335512,12
245,53,"No","Travel_Rarely","Research & Development",24,3,"Other",1,"Female",3,"Manager","Single",22690,7,"Y",11,8,1,18,2,14,8,10,4,1,4,2,3,7.113753,32.07141612,14
246,34,"No","Travel_Rarely","Research & Development",1,5,"Medical",1,"Male",1,"Research Scientist","Married",53810,1,"Y",12,8,0,10,0,10,8,8,2,4,2,3,3,7.438477,34.14632898,10
247,45,"Yes","Travel_Frequently","Research & Development",19,4,"Life Sciences",1,"Male",3,"Research Director","Married",34410,2,"Y",13,8,1,5,5,1,0,0,1,1,3,3,3,7.574113,33.13311547,21
248,26,"No","Travel_Rarely","Research & Development",7,2,"Life Sciences",1,"Male",1,"Manufacturing Director","Married",54540,1,"Y",13,8,1,3,5,3,0,2,3,4,3,4,3,9.963191,46.67840414,5
249,37,"No","Travel_Rarely","Research & Development",4,3,"Medical",1,"Male",1,"Manager","Married",98840,1,"Y",14,8,0,10,3,10,7,8,3,3,3,2,3,6.214981,28.35099129,11
250,29,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",1,"Healthcare Representative","Married",41570,1,"Y",17,8,3,6,2,6,1,2,2,3,2,3,3,6.810724,30.57926471,15
251,35,"No","Travel_Rarely","Research & Development",10,5,"Medical",1,"Female",4,"Laboratory Technician","Single",134580,1,"Y",11,8,0,17,3,17,11,8,2,4,3,3,3,6.655866,30.27776144,12
252,33,"No","Travel_Frequently","Research & Development",8,3,"Technical Degree",1,"Male",2,"Laboratory Technician","Divorced",90690,3,"Y",25,8,1,15,3,13,4,7,3,4,1,3,4,7.51491,34.93013072,7
253,54,"No","Travel_Rarely","Research & Development",5,2,"Life Sciences",1,"Female",2,"Sales Executive","Married",40140,2,"Y",19,8,1,16,4,9,7,1,3,2,4,2,3,6.408398,28.15297386,21
254,36,"No","Travel_Rarely","Research & Development",8,3,"Life Sciences",1,"Male",2,"Research Scientist","Divorced",59150,2,"Y",13,8,1,13,3,3,0,2,2,2,3,2,3,10.702961,48.68822985,12
255,27,"No","Travel_Rarely","Sales",9,3,"Marketing",1,"Male",5,"Research Director","Single",59930,0,"Y",14,8,1,5,3,4,1,1,1,4,3,1,3,7.00322,31.03779412,19
256,20,"Yes","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Male",5,"Sales Representative","Single",61620,1,"Y",12,8,3,1,2,1,1,1,4,3,3,2,3,8.62909,39.59026688,11
257,33,"Yes","Travel_Frequently","Research & Development",15,4,"Medical",1,"Female",1,"Laboratory Technician","Single",24060,1,"Y",11,8,0,10,3,10,9,7,1,1,3,3,3,10.402639,49.17229847,3
